ID,Address,Name,Latitude,Longitude,Radius,Tags,Notes,Type,External IDs
258013882,"3948 W MARTIN LUTHER KING JR BLVD, TAMPA,FL,33614",HILLSBOROUGH RGNL JUVENILE DET,27.98122,-82.510868,250,Freedom Fresh,,Normal Geofence,
258013883,"700 HABEN BLVD, PALMETTO, FL, 34221-4173",HOLA ELEMENTARY AT MSA,27.519607,-82.549777,250,,Driver License Required only,Normal Geofence,
258013884,"50 HOLLAND COURT, SATELLITE BEACH,FL,32937",HOLLAND ELEMENTARY,28.185888,-80.601736,250,Freedom Fresh,,Normal Geofence,
258013885,"1500 CENTER AVE, HOLLY HILL,FL,32117",HOLLY HILL SCHOOL,29.248575,-81.056291,250,Freedom Fresh,,Normal Geofence,
258013886,"10935 W YULEE DR, HOMOSASSA, FL, 34446",HOMOSASSA ELEMENTARY SCHOOL,28.78242,-82.615071,250,,No clearance needed - only gate codes,Normal Geofence,
258015342,"2615 W Pioneer Pkwy, Grand Prairie, TX 75051",HONG KONG MARKET PLACE#3,32.711505,-97.04589,250,,,Normal Geofence,
258013887,"2000 HAWK HAVEN DR, INDIALANTIC,FL,32903",HOOVER MIDDLE,28.101678,-80.574776,250,Freedom Fresh,,Normal Geofence,
258013888,"1910 27TH ST EAST, BRADENTON,FL,34208",HORIZON ACADEMY - Bradenton,27.482782,-82.533961,250,Freedom Fresh,,Normal Geofence,
258013891,"10393 SEIDEL RD, ORLANDO,FL,32827",HORIZON HIGH SCHOOL,28.405509,-81.284917,250,Freedom Fresh,,Normal Geofence,
258013892,"2020 HAM BROWN RD, KISSIMMEE,FL,34746",HORIZON MIDDLE SCHOOL,28.242971,-81.462583,250,Freedom Fresh,,Normal Geofence,
258013894,"1700 FOREST LAKE DR, DAVENPORT,FL,33837",HORIZONS ELEMENTARY,28.16588,-81.629641,250,Freedom Fresh,,Normal Geofence,
258015343,"7800 Windrose Ave, Plano, TX 75024",HORU SUSHI,33.083244,-96.825853,250,,,Normal Geofence,
258015344,"3304 Coit Rd, Plano, TX 75023",HOSHI JAPANESE TREATS,33.042369,-96.769318,250,,,Normal Geofence,
258013896,"14504 COBRA WAY, HUDSON,FL,34669",HUDSON ACADEMY,28.368777,-82.643278,250,Freedom Fresh,,Normal Geofence,
258013897,"7229 HUDSON AVE, HUDSON,FL,34667",HUDSON ELEMENTARY SCHOOL,28.365696,-82.694408,250,Freedom Fresh,,Normal Geofence,
258013898,"14410 COBRA WAY, HUDSON,FL,34669",HUDSON HIGH SCHOOL,28.365983,-82.642267,250,Freedom Fresh,,Normal Geofence,
258013899,"14540 COBRA WAY, HUDSON,FL,34669",HUDSON MIDDLE SCHOOL,28.368794,-82.643268,250,Freedom Fresh,,Normal Geofence,
258013900,"14302 COBRA WAY, HUDSON,FL,34669",HUDSON PRIMARY ACADEMY,28.365392,-82.641837,250,Freedom Fresh,,Normal Geofence,
258013903,"13400 TOWN LOOP BLVD, ORLANDO,FL,32837",HUNTERS CREEK MIDDLE,28.367559,-81.435232,250,Freedom Fresh,,Normal Geofence,
258013904,"9202 HIGHLAND OAK DR, TAMPA,FL,33647",HUNTER'S GREEN,28.14115,-82.330291,250,Freedom Fresh,,Normal Geofence,
258015345,"211 S Main St, Keller, TX 76248",HUSH KELLER,32.931875,-97.25351,250,,,Normal Geofence,
258013905,"5050 East 10th AVE, Tampa,FL,33619",Idea Hope,27.964047,-82.39946,250,Freedom Fresh,,Normal Geofence,
258013906,"11612 North Nebraska Ave, Tampa,FL,33612",Idea Victoria Vinik,28.053937,-82.453257,250,Freedom Fresh,,Normal Geofence,
258013908,"430 VIHLEN RD, SANFORD,FL,32771",IDYLLWILDE ELEMENTARY,28.792445,-81.310027,250,Freedom Fresh,,Normal Geofence,
258013909,"2850 BILL BECK BLVD, KISSIMMEE,FL,34744",IMAGINE KISSIMMEE CHART ACAD,28.330967,-81.378011,250,Freedom Fresh,,Normal Geofence,
258013910,"3355 IMAGINE WAY, PALM BAY,FL,32904-9112",IMAGINE SCHOOLS AT WEST MELBOURNE,28.041463,-80.651411,250,Freedom Fresh,,Normal Geofence,
258014308,"900 IMPERIAL ESTATES LANE, TITUSVILLE,FL,32780-7199",IMPERIAL EST. ELEM.,28.541561,-80.812361,250,Freedom Fresh,,Normal Geofence,
258015346,"8050 Preston Rd, Frisco, TX 75035",IMURA SUSHI,33.14469,-96.803837,250,,,Normal Geofence,
258014310,"1050 N PALM AVE, INDIALANTIC,FL,32903",INDIALANTIC ELEMENTARY,28.100637,-80.573214,250,Freedom Fresh,,Normal Geofence,
258014311,"650 ROBERTS RD, EDGEWATER,FL,32141",INDIAN RIVER ELEMENTARY SCHOOL,28.9456,-80.891044,250,Freedom Fresh,,Normal Geofence,
258014312,"550 TUSKAWILLA RD, WINTER SPRINGS,FL,32708",INDIAN TRAILS MIDDLE,28.688983,-81.262845,250,Freedom Fresh,,Normal Geofence,
258015347,"5332 Trail Lake Dr, Fort Worth, TX 76133",INLAY ASIAN MARKET,32.670719,-97.384896,250,,,Normal Geofence,
258015348,"4833 S Hulen St #131, Fort Worth, TX 76132",INLAY MARKET,32.676165,-97.395776,250,,,Normal Geofence,
258014314,"7800 AVERY SCOPE, WESLEY CHAPEL,FL,33545",INNOVATION PREPARATORY ACADEMY,28.257247,-82.290915,250,Freedom Fresh,,Normal Geofence,
258014315,"1950 US HWY 41 NORTH, INVERNESS, FL, 34450",INVERNESS MIDDLE SCHOOL,28.846243,-82.341464,250,,No clearance needed - only gate codes,Normal Geofence,
258014316,"206 S LINE AVE, INVERNESS, FL, 34452",INVERNESS PRIMARY SCHOOL,28.833168,-82.337278,250,,No clearance needed - only gate codes,Normal Geofence,
258014317,"2200 AVE G NW, WINTER HAVEN,FL,33880",INWOOD ELEMENTARY,28.028894,-81.754761,250,Freedom Fresh,,Normal Geofence,
258014318,"6874 SFALKENBURG RD, RIVERVIEW,FL,33578",IPPOLITO,27.877309,-82.356682,250,Freedom Fresh,,Normal Geofence,
258014319,"2050 CELEBRATION BOULEVARD, CELEBRATION,FL,34747",ISLAND VILLAGE ELEMENTARY SCHOOL,28.303105,-81.565111,250,Freedom Fresh,,Normal Geofence,
258014320,"209 NSILVERTON ST, ORLANDO,FL,32811",IVEY LANE ELEM.,28.544163,-81.437534,250,Freedom Fresh,,Normal Geofence,
258014321,"565 S LAKEVIEW DR, LAKE HELEN,FL,32744",IVY HAWN CHARTER SCHOOL OF THE ARTS,28.976405,-81.23065,250,Freedom Fresh,,Normal Geofence,
258015349,"1400 S Loop 288 #100, Denton, TX 76205",J SUSHI,33.195093,-97.09418,250,,,Normal Geofence,
258015350,"240 Legacy Dr ste 308j, Plano, TX 75023",J&Y SUSHI SPOT,33.06715,-96.695392,250,,,Normal Geofence,
258014322,"2323 LITTLE RD, NEW PORT RICHEY,FL,34655",J. W. MITCHELL HIGH SCHOOL,28.193611,-82.671792,250,Freedom Fresh,,Normal Geofence,
258014323,"502 EAST GILCHRIST, PLANT CITY,FL,33563",JACKSON,28.020309,-82.120075,250,Freedom Fresh,,Normal Geofence,
258014324,"141 Academy Ave, Oviedo, FL 32765",JACKSON HEIGHTS MIDDLE,28.668409,-81.192808,250,,,Normal Geofence,
258014325,"1515 KNOX MCRAE DR, TITUSVILLE,FL,32780-5414",JACKSON MIDDLE,28.56926,-80.819125,250,Freedom Fresh,,Normal Geofence,
258014326,"4302 EAST ELLICOTT ST, TAMPA,FL,33610",JAMES,27.991492,-82.409814,250,Freedom Fresh,,Normal Geofence,
258014327,"1350 N MAPLE AVE, BARTOW,FL,33830",JAMES E STEPHENS ELEMENTARY,27.9099,-81.856159,250,Freedom Fresh,,Normal Geofence,
258014328,"5642 CECELIA DR, NEW PORT RICHEY,FL,34652",JAMES M. MARLOWE ELEMENTARY SCHOOL,28.23067,-82.720552,250,Freedom Fresh,,Normal Geofence,
258014329,"2350 22ND AVE S, ST PETERSBURG,FL,33712",JAMES SANDERLIN ELEMENTARY,27.746839,-82.666025,250,Freedom Fresh,,Normal Geofence,
258014330,"2727 SHEPHERD RD, LAKELAND,FL,33811",JAMES W SIKES ELEMENTARY,27.939628,-82.00005,250,Freedom Fresh,,Normal Geofence,
258014331,"306 FLORIDA AVE, LAKE WALES, FL, 33853",JANIE HOWARD WILSON ELEMENTARY,27.917447,-81.594177,250,,No clearance needed - Drivers to have DL,Normal Geofence,
258014332,"4401 CYPRESS ST, TAMPA,FL,33607",JEFFERSON HIGH SCHOOL - Tampa,27.954197,-82.519602,250,Freedom Fresh,,Normal Geofence,
258014333,"1275 S COURTENAY PKWY, MERRITT ISL,FL,32953-3899",JEFFERSON MIDDLE,28.335252,-80.686959,250,Freedom Fresh,,Normal Geofence,
258014334,"8799 WILLIIAMS RD, SEFFNER,FL,33584",JENINGS MIDDLE SCHOOL,28.026267,-82.327422,250,Freedom Fresh,,Normal Geofence,
258014335,"226 NORTH MAIN ST, AUBURNDALE,FL,33823",JERE L STAMBAUGH MIDDLE,28.070918,-81.788101,250,Freedom Fresh,,Normal Geofence,
258014336,"815 PLATEAU AVE, LAKELAND,FL,33801",JESSE KEEN ELEMENTARY,28.034012,-81.988121,250,Freedom Fresh,,Normal Geofence,
258014338,"601 MARTIN LUTHER KING BLVD NE, WINTER HAVEN,FL,33881",JEWETT ACADEMY MIDDLE,28.045874,-81.718805,250,Freedom Fresh,,Normal Geofence,
258014339,"2250 EIGHTH ST NE, WINTER HAVEN,FL,33881",JEWETT SCHOOL OF THE ARTS,28.046047,-81.716131,250,Freedom Fresh,,Normal Geofence,
258015351,"631 SOUTHWESTERN BLVD, COPPELL, TX 75019",JFC - Depot,32.947292,-97.009025,250,,,Normal Geofence,
258015352,"3120 S University Dr, Fort Worth, TX 76109",JFE KROGER #520 EMILY BAW,32.704493,-97.361023,250,,,Normal Geofence,
258015353,1004 S CROWLEY RD CROWLEY TX 76036,JFE KROGER #590,32.563516,-97.353935,250,,,Normal Geofence,
258015354,"1210 N Greenville Ave, Allen, TX 75002",JFE KROGER#548 DAWT REM,33.115958,-96.649886,250,,,Normal Geofence,
258015355,"2645 W University Dr, Denton, TX 76201",JFE WINCO #140 SANG CEU,33.22746,-97.166826,250,,,Normal Geofence,
258015356,"8968 TEHAMA RIDGE PKWY, FORT WORTH, TX 76177",JFE WINCO#137 VANBIAK,32.903158,-97.320789,250,,,Normal Geofence,
258015357,"2440 S Stemmons Fwy, Lewisville, TX 75067",JINBEH JAPANESE RESTAURANT #2,33.0051,-96.96515,250,,,Normal Geofence,
258015358,"2693 Preston Rd #1040, Frisco, TX 75034",JINBEH JAPANESE RESTAURANT#3,33.101462,-96.806665,250,,,Normal Geofence,
258015359,"9351 Warren Pkwy, Frisco, TX 75035",JINTB FRISCO/TGI TRADING,33.108457,-96.80203,250,,,Normal Geofence,
258014340,"701 16TH ST S, ST PETERSBURG,FL,33705",JOHN HOPKINS MIDDLE,27.763144,-82.656193,250,Freedom Fresh,,Normal Geofence,
258014342,"2121 26TH AVE EAST, BRADENTON,FL,34208",JOHNSON K-8 INT'L STUDIES SCHOOL,27.47834,-82.536888,250,Freedom Fresh,,Normal Geofence,
258014343,"2155 CROTON RD, MELBOURNE,FL,32935",JOHNSON MIDDLE,28.142316,-80.653848,250,Freedom Fresh,,Normal Geofence,
258014345,"950 TUPELO RD SW, PALM BAY,FL,32908",JUPITER ELEMENTARY,27.986368,-80.697541,250,Freedom Fresh,,Normal Geofence,
258015360,"7301 Windrose Ave ste c200, Plano, TX 75024",KAI,33.079016,-96.826809,250,,,Normal Geofence,
258014346,"3515 SHERETZ RD, LAKELAND,FL,33809",KATHLEEN ELEMENTARY,28.12647,-82.018383,250,Freedom Fresh,,Normal Geofence,
258014347,"3627 KATHLEEN PINES, LAKELAND,FL,33810",KATHLEEN MIDDLE SCHOOL,28.124749,-82.019851,250,Freedom Fresh,,Normal Geofence,
258014348,"2600 CRUTCHFIELD RD, LAKELAND,FL,33805",KATHLEEN SENIOR HIGH,28.05664,-81.995631,250,Freedom Fresh,,Normal Geofence,
258015361,"7525 Greenville Ave, Dallas, TX 75231",KAZE JR99 LLC,32.8846,-96.759306,250,,,Normal Geofence,
258015363,"3919 Pavillion Ct, Mesquite, TX 75150",KAZE SUSHI AND HIBACHI,32.81184,-96.626925,250,,,Normal Geofence,
258014351,"600 TUSKAWILLA RD, WINTER SPRINGS,FL,32708",KEETH ELEMENTARY,28.686527,-81.265131,250,Freedom Fresh,,Normal Geofence,
258014353,"2909 66TH ST, TAMPA,FL,33619",KENLY,27.969796,-82.380741,250,Freedom Fresh,,Normal Geofence,
258014354,"2100 S FISKE BLVD, ROCKLEDGE,FL,32955-3399",KENNEDY MIDDLE,28.325199,-80.741627,250,Freedom Fresh,,Normal Geofence,
258014355,"4210 W Bay Villa Ave, Tampa, FL 33611",Kenneth E Adum K-8 Magn,27.907498,-82.515246,250,,,Normal Geofence,
258014356,"11513 MCMULLEN RD, RIVERVIEW,FL,33569",KID'S COMM COLLEGE - MIDDLE SCHOOL,27.830845,-82.302171,250,Freedom Fresh,,Normal Geofence,
258014357,"11519 MCMULLEN RD, RIVERVIEW, FL, 33569",KID'S COMM. COLLEGE - ELEMENTARY,27.829985,-82.303132,250,,Show proof of Driver License at Delivery   If there are any issues at the gate to contact Jacqueline Strauss 813-767-1379,Normal Geofence,
258014358,"10030 MATHOG RD, RIVERVIEW, FL, 33578-5433",KID'S COMMUNITY COLLEGE CHARTER SCH,27.854311,-82.332521,250,,Show proof of Driver License at Delivery   If there are any issues at the gate to contact Jacqueline Strauss 813-767-1379,Normal Geofence,
258014359,"10550 JOHANNA AVE, RIVERVIEW, FL, 33578",KID'S COMMUNITY COLLEGE PREP HIGH,27.88214,-82.328876,250,,Show proof of Driver License at Delivery   If there are any issues at the gate to contact Jacqueline Strauss 813-767-1379,Normal Geofence,
258014361,"8406 N 46TH ST, TAMPA,FL,33617",KIMBELL,28.025919,-82.410189,250,Freedom Fresh,,Normal Geofence,
258014362,"6815 NORTH 56TH ST, TAMPA,FL,33610",KING HIGH SCHOOL,28.00913,-82.390611,250,Freedom Fresh,,Normal Geofence,
258014363,"600 75TH ST NW, BRADENTON,FL,34209",KING MIDDLE SCHOOL,27.504457,-82.637287,250,Freedom Fresh,,Normal Geofence,
258015364,"2701 Bello Hill Ln ste #101, Fort Worth, TX 76177",KING PHO & SUSHI BAR,32.902199,-97.320585,250,,,Normal Geofence,
258014365,"1715 KINGS HIGHWAY, CLEARWATER,FL,33755",KINGS HIGHWAY ELEMENTARY,27.984232,-82.77856,250,Freedom Fresh,,Normal Geofence,
258014366,"3102 SOUTH KINGS AVE, BRANDON,FL,33511",KINGSWOOD,27.898159,-82.29612,250,Freedom Fresh,,Normal Geofence,
258014367,"3415 TALLEVAST RD, SARASOTA,FL,34243",KINNAN ELEMENTARY,27.405251,-82.520682,250,Freedom Fresh,,Normal Geofence,
258014368,"32555 INNOVATION DR, WESLEY CHAPEL,FL,33545",KIRKLAND RANCH ACADEMY OF INNOVATIO,28.28987,-82.274286,250,Freedom Fresh,,Normal Geofence,
258014369,"33137 INNOVATION DR, WESLEY CHAPEL,FL,33545",KIRKLAND RANCH K-8,28.289378,-82.270272,250,Freedom Fresh,,Normal Geofence,
258014370,"3700 W DONEGAN AVE, KISSIMMEE,FL,34741",KISSIMMEE ELEMENTARY SCHOOL,28.31674,-81.44132,250,Freedom Fresh,,Normal Geofence,
258014371,"2410 DYER BLVD, KISSIMMEE,FL,32824",KISSIMMEE MIDDLE SCHOOL,28.317355,-81.438379,250,Freedom Fresh,,Normal Geofence,
258015365,"5760 Legacy Dr, Plano, TX 75024",KIZUKI RAMEN & IZAKAYA,33.076472,-96.820529,250,,,Normal Geofence,
258014372,"4815 NORTH KEENE RD, PLANT CITY,FL,33565",KNIGHTS,28.074376,-82.156101,250,Freedom Fresh,,Normal Geofence,
258014373,"4890 GOLDEN KNIGHT BLVD, KISSIMMEE,FL,34746",KNIGHTSBRIDGE K-8 SCHOOL,28.268605,-81.480637,250,Freedom Fresh,,Normal Geofence,
258014374,"5000 KOA ST, KISSIMMEE,FL,34758",KOA ELEMENTARY SCHOOL,28.155139,-81.486691,250,Freedom Fresh,,Normal Geofence,
258015366,"6302 Lake Worth Blvd ste b, Lake Worth, TX 76135",KOBE STEAKHOUSE & SUSHI,32.81176,-97.421658,250,,,Normal Geofence,
258015367,"1012 Mac Arthur Dr, Carrollton, TX 75007",KOI SUSHI & IZAKAYA,32.987982,-96.911664,250,,,Normal Geofence,
258015368,"2550 Pacific Ave, Dallas, TX 75226",KOMODO DALLAS,32.784757,-96.788129,250,,,Normal Geofence,
258015369,"109 Oakland St, Denton, TX 76201",KOMODO LOCO,33.214883,-97.130007,250,,,Normal Geofence,
258015370,"5973 W Parker Rd, Plano, TX 75093",KONA GRILL-PLANO,33.045773,-96.828478,250,,,Normal Geofence,
258015371,"2598 Royal Ln, Dallas, TX 75229",KOREA HOUSE INC 9977 KOREA HOUSE,32.895401,-96.891941,250,,,Normal Geofence,
258015372,"11661 Preston Rd #160, Dallas, TX 75230",KU SUSHI,32.907258,-96.805502,250,,,Normal Geofence,
258015373,"2540 Old Denton Rd ste 140, Carrollton, TX 75006",KURA SUSHI BAR CARROLLTON,32.979841,-96.909461,250,,,Normal Geofence,
258015374,"2910 Rio Grande Blvd, Euless, TX 76039",KURA SUSHI BAR/EULESS,32.878478,-97.10145,250,,,Alerts Only,
258015375,"9292 Warren Pkwy ste 320, Frisco, TX 75035",KURA SUSHI BAR/FRISCO,33.110208,-96.802681,250,,,Normal Geofence,
258015376,"2625 Old Denton Rd, Carrollton, TX 75007",KUROBUTA RAMEN & TONKATSU,32.985007,-96.912266,250,,,Normal Geofence,
258015377,"1435 S Loop 288 ste 117, Denton, TX 76208",KURUME RAMEN MEIMEI,33.193916,-97.092632,250,,,Normal Geofence,
258015378,"1599 Laguna Dr, Rockwall, TX 75087",KYOTO #2,32.897278,-96.474168,250,,,Normal Geofence,
258015379,"4833 S HULEN ST #131 FORT WORTH, TX 76132",KYOTO SUSHI HIBACHI BAR,32.676091,-97.395976,250,,,Normal Geofence,
258015380,"1620 N Hardin Blvd, McKinney, TX 75071",KYOTO SUSHI HIBACHI BAR - MCKINNEY,33.214072,-96.661514,250,,,Normal Geofence,
258014375,"38815 CUMMER RD, DADE CITY,FL,33523",LACOOCHEE ELEMENTARY SCHOOL,28.458076,-82.173029,250,Freedom Fresh,,Normal Geofence,
258014376,"550 E CUMMINGS, LAKE ALFRED,FL,33850",LAKE ALFRED ELEMENTARY,28.089806,-81.721372,250,Freedom Fresh,,Normal Geofence,
258014377,"925 N BUENA VISTA DR, LAKE ALFRED,FL,33850",LAKE ALFRED POLYTECH,28.10545,-81.728071,250,Freedom Fresh,,Normal Geofence,
258014378,"991 SAND LAKE RD, ALTAMONTE SPRINGS,FL,32714",LAKE BRANTLEY HIGH,28.677845,-81.426814,250,Freedom Fresh,,Normal Geofence,
258014379,"11305 DARYL CARTER PARKWAY, ORLANDO,FL,32836",LAKE BUENA VISTA HIGH SCHOOL,28.403336,-81.49343,250,Freedom Fresh,,Normal Geofence,
258014380,"2450 E GORE ST, ORLANDO,FL,32806",LAKE COMO K-8,28.530337,-81.351285,250,Freedom Fresh,,Normal Geofence,
258014381,"516 COUNTY RD, LAKE PLACID,FL,33852",LAKE COUNTRY ELEM SCHOOL,27.2931,-81.36285,250,Freedom Fresh,,Normal Geofence,
258014385,"6901 NORTH SOCRUM LOOP RD, LAKELAND,FL,33809",LAKE GIBSON MIDDLE SCHOOL,28.130199,-81.954302,250,Freedom Fresh,,Normal Geofence,
258014386,"7007 N SOCRUM LOOP RD, LAKELAND,FL,33809",LAKE GIBSON SENIOR HIGH,28.133675,-81.954547,250,Freedom Fresh,,Normal Geofence,
258014387,"909 S LAKESHORE BLVD, HOWEY IN THE HILLS,FL,34737",LAKE HILLS,28.704507,-81.768836,250,Freedom Fresh,,Normal Geofence,
258014388,"4200 DIKE RD, WINTER PARK,FL,32792",LAKE HOWELL HIGH,28.637708,-81.273701,250,Freedom Fresh,,Normal Geofence,
258014389,"2002 PINE LAKE DR, TAMPA,FL,33612",LAKE MAGDALENE,28.057783,-82.478664,250,Freedom Fresh,,Normal Geofence,
258014390,"3055 LAKE MARION CREEK RD, POINCIANA,FL,34759",LAKE MARION CREEK MIDDLE,28.065933,-81.511031,250,Freedom Fresh,,Normal Geofence,
258014391,"132 SOUTH COUNTRY CLUB RD, LAKE MARY,FL,32746",LAKE MARY ELEMENTARY,28.754926,-81.323566,250,Freedom Fresh,,Normal Geofence,
258014392,"655 LONGWOOD LAKE MARY RD, LAKE MARY,FL,32746",LAKE MARY HIGH,28.736653,-81.336753,250,Freedom Fresh,,Normal Geofence,
258014393,"101 NORTH HANCOCK RD, MINNEOLA,FL,34715",LAKE MINNEOLA HIGH,28.581427,-81.720901,250,Freedom Fresh,,Normal Geofence,
258014394,"22844 WEEKS BOULEVARD, LAND O' LAKES,FL,34639",LAKE MYRTLE ELEMENTARY SCHOOL,28.197005,-82.436279,250,Freedom Fresh,,Normal Geofence,
258014398,"612 NEWPORT AVE, ALTAMONTE SPRINGS,FL,32701",LAKE ORIENTA ELEMENTARY,28.648855,-81.371219,250,Freedom Fresh,,Normal Geofence,
258014399,"790 County Rd 482 N, Lake Panasoffkee, FL 33538",Lake Panasoffkee Elementary,28.768199,-82.122744,250,,,Normal Geofence,
258014400,"101 GREEN DRAGON DR W, LAKE PLACID,FL,33852",LAKE PLACID ELEM SCHOOL,27.294277,-81.369756,250,Freedom Fresh,,Normal Geofence,
258014401,"202 GREEN DRAGON DR, LAKE PLACID,FL,33852",LAKE PLACID HIGH SCHOOL,27.29254,-81.37225,250,Freedom Fresh,,Normal Geofence,
258014402,"201 S TANGERINE AVE, LAKE PLACID,FL,33852",LAKE PLACID MIDDLE SCHOOL,27.297303,-81.374764,250,Freedom Fresh,,Normal Geofence,
258014403,"801 CAGAN VIEW RD, CLERMONT,FL,34714",LAKE POINTE ACADEMY,28.360023,-81.674799,250,Freedom Fresh,,Normal Geofence,
258014404,"1995 THUNDER RD, EAGLE LAKE,FL,33839",LAKE REGION SENIOR HIGH,27.979747,-81.746397,250,Freedom Fresh,,Normal Geofence,
258014405,"250 CAMELLIA DR, WINTER HAVEN,FL,33880",LAKE SHIPP ELEMENTARY,27.998336,-81.749966,250,Freedom Fresh,,Normal Geofence,
258014407,"2855 COUNTY RD 95, PALM HARBOR,FL,34684",LAKE ST GEORGE ELEMENTARY,28.056463,-82.731261,250,Freedom Fresh,,Normal Geofence,
258014409,"1 HIGHLANDER WAY, LAKE WALES, FL, 33853",LAKE WALES HIGH SCHOOL,27.916842,-81.57899,222,,No clearance needed - Drivers to have DL,Normal Geofence,
258014412,"740 LAKE MIRIAM DR, LAKELAND,FL,33813",LAKELAND HIGHLANDS MIDDLE,27.976712,-81.951528,250,Freedom Fresh,,Normal Geofence,
258014413,"726 HOLLINGSWORTH RD, LAKELAND,FL,33801",LAKELAND SENIOR HIGH,28.03457,-81.938137,250,Freedom Fresh,,Normal Geofence,
258014415,"20325 GATOR LANE, BLDG 15, LAND O'LAKES,FL,34638",LAKEVIEW CAFE,28.261585,-82.480809,250,Freedom Fresh,,Normal Geofence,
258014416,"7299 PROCTOR RD, SARASOTA,FL,34241",LAKEVIEW ELEMENTARY,27.286486,-82.427817,250,Freedom Fresh,,Normal Geofence,
258014417,"2900 5TH ST, ST CLOUD,FL,34769",LAKEVIEW ELEMENTARY SCHOOL,28.255148,-81.301643,250,Freedom Fresh,,Normal Geofence,
258014419,"2229 25TH ST S, ST PETERSBURG,FL,33712",LAKEVIEW FUNDAMENTAL ELEMENTARY,27.747126,-82.667299,250,Freedom Fresh,,Normal Geofence,
258014422,"4151 6TH ST S, ST PETERSBURG,FL,33705",LAKEWOOD ELEMENTARY,27.730421,-82.64174,250,Freedom Fresh,,Normal Geofence,
258014423,"1400 54TH AVE S, ST PETERSBURG,FL,33705",LAKEWOOD HIGH,27.718188,-82.653194,250,Freedom Fresh,,Normal Geofence,
258014424,"5500 LAKEWOOD RANCH BLVD, BRADENTON,FL,34221",LAKEWOOD RANCH HIGH,27.443817,-82.43915,250,Freedom Fresh,,Normal Geofence,
258014425,"3415 LAMARQUE AVE, NORTH PORT,FL,34286",LAMARQUE ELEMENTARY,27.097291,-82.186341,250,Freedom Fresh,,Normal Geofence,
258014426,"6274 S 78TH ST, TAMPA,FL,33619",LAMB,27.890381,-82.364408,250,Freedom Fresh,,Normal Geofence,
258014428,"20325 GATOR LANE, LAND O' LAKES,FL,34638",LAND O' LAKES HIGH SCHOOL,28.261585,-82.480809,250,Freedom Fresh,,Normal Geofence,
258014429,"4704 MONTGOMERY AVE, TAMPA,FL,33616",LANIER,27.876904,-82.522853,250,Freedom Fresh,,Normal Geofence,
258014430,"250 1ST AVE NE, LARGO,FL,33770",LARGO CENTRAL ELEMENTARY,27.917859,-82.785108,250,Freedom Fresh,,Normal Geofence,
258014432,"410 MISSOURI AVE, LARGO,FL,33770",LARGO HIGH,27.920318,-82.785324,250,Freedom Fresh,,Normal Geofence,
258014433,"155 8TH AVE SE, LARGO,FL,33771",LARGO MIDDLE,27.908376,-82.784115,250,Freedom Fresh,,Normal Geofence,
258014435,"1851 LAUREL AVE, POINCIANA,FL,34759",LAUREL AVENUE ELEMENTARY,28.075352,-81.488615,250,Freedom Fresh,,Normal Geofence,
258014436,"1900 EAST LAUREL RD, NOKOMIS,FL,34275",LAUREL NOKOMIS,27.171554,-82.392572,250,Freedom Fresh,,Normal Geofence,
258014439,"400 N FLORIDA AVE, LAKELAND,FL,33801",LAWTON CHILES MIDDLE ACADEMY,28.048352,-81.958104,250,Freedom Fresh,,Normal Geofence,
258014440,"151 GRAHAM AVE, OVIEDO,FL,32765",LAWTON ELEMENTARY,28.668882,-81.210884,187,Freedom Fresh,,Normal Geofence,
258014442,"4201 SR 419, WINTER SPRINGS,FL,32708",LAYER ELEMENTARY,28.706626,-81.293753,250,Freedom Fresh,,Normal Geofence,
258014443,"4001 58TH AVE N, ST PETERSBURG,FL,33714",LEALMAN AVENUE ELEMENTARY,27.825443,-82.687136,250,Freedom Fresh,,Normal Geofence,
258014444,"4900 28TH ST N, ST PETERSBURG,FL,33714",LEALMAN INNOV ACADEMY,27.816354,-82.672797,250,Freedom Fresh,,Normal Geofence,
258014445,"3810 W EDUCATIONAL PATH, LECANTO, FL, 34461",LECANTO HIGH SCHOOL,28.82425,-82.499111,250,,No clearance needed - only gate codes,Normal Geofence,
258014446,"3800 W EDUCATIONAL PATH, LECANTO, FL, 34461",LECANTO MIDDLE SCHOOL,28.825891,-82.497347,250,,No clearance needed - only gate codes,Normal Geofence,
258014447,"3790 W EDUCATIONAL PATH, LECANTO, FL, 34461",LECANTO PRIMARY SCHOOL,28.824654,-82.496151,250,,No clearance needed - only gate codes,Normal Geofence,
258014448,"4000 53RD AVE WEST, BRADENTON,FL,34210",LEE MIDDLE SCHOOL,27.445967,-82.60079,250,Freedom Fresh,,Normal Geofence,
258014449,"10516 TREADWAY SCHOOL RD, LEESBURG,FL,34788",LEESBURG CHRISTIAN PREPARATORY SCH,28.842557,-81.782374,250,Freedom Fresh,,Normal Geofence,
258014450,"2229 SOUTH ST, LEESBURG,FL,34748",LEESBURG ELEMENTARY,28.801312,-81.898927,250,Freedom Fresh,,Normal Geofence,
258014451,"1401 W MEADOWS DR, LEESBURG,FL,34748",LEESBURG HIGH SCHOOL,28.812768,-81.878891,250,Freedom Fresh,,Normal Geofence,
258014453,"302 E LINEBAUGH AVE , TAMPA, FL, 33612",LEGACY PREPARATORY ACADEMY,28.040309,-82.457607,250,,No Clearance needed,Normal Geofence,
